Event	ID	Name			Wwise Object Path	Notes
	18063400	entrando_en_hall			\reclusion\dialegs\entrando_en_hall	
	148355399	te_tenemos_guardias			\reclusion\dialegs\te_tenemos_guardias	
	198708743	drone_motor			\reclusion\foleys\drone_motor	
	362316840	passos_caminar			\reclusion\foleys\passos_caminar	
	489061409	guardia_1_abuelo			\reclusion\dialegs\guardia_1_abuelo	
	955298854	c121			\reclusion\dialegs\c121	
	1043654203	sala_guardias_cocina			\reclusion\dialegs\sala_guardias_cocina	
	1233668454	passos_corre			\reclusion\foleys\passos_corre	
	1315500353	guardia_4_rascar_espalda			\reclusion\dialegs\guardia_4_rascar_espalda	
	1373724203	guardia_2_paliza			\reclusion\dialegs\guardia_2_paliza	
	1403540682	keyboard			\reclusion\foleys\keyboard	
	1447488131	drone_off			\reclusion\foleys\drone_off	
	1560169506	boss			\reclusion\dialegs\boss	
	1595257284	sala_boss			\reclusion\dialegs\sala_boss	
	2013887443	click_mouse			\reclusion\foleys\click_mouse	
	2187720620	musica_nivel_3			\reclusion\music\musica_nivel_3	
	2187720621	musica_nivel_2			\reclusion\music\musica_nivel_2	
	2187720622	musica_nivel_1			\reclusion\music\musica_nivel_1	
	2219767365	gritos_dolor_lola			\reclusion\dialegs\gritos_dolor_lola	
	2473644603	insultos_lola			\reclusion\dialegs\insultos_lola	
	2550763292	sniper			\reclusion\foleys\sniper	
	2659565010	fluerescent_light			\reclusion\foleys\fluerescent_light	
	2682326191	drone_on			\reclusion\foleys\drone_on	
	2684710179	gritos_dolor_guardias			\reclusion\dialegs\gritos_dolor_guardias	
	2689597464	guardia_3_dia_de_mierda			\reclusion\dialegs\guardia_3_dia_de_mierda	
	3157003241	test			\reclusion\music\test	
	3209361438	volver_atras_lola			\reclusion\dialegs\volver_atras_lola	
	3462283647	avistamientos_guardias			\reclusion\dialegs\avistamientos_guardias	
	3479756012	passos_sigilo			\reclusion\foleys\passos_sigilo	
	3485987344	sala_vis_a_vis_1			\reclusion\dialegs\sala_vis_a_vis_1	
	3485987347	sala_vis_a_vis_2			\reclusion\dialegs\sala_vis_a_vis_2	
	3621355951	a2_cinematica			\reclusion\dialegs\a2_cinematica	
	3788374456	sonido_ambiente_carcel			\reclusion\foleys\sonido_ambiente_carcel	
	3801406082	d12			\reclusion\dialegs\d12	
	3801406083	d13			\reclusion\dialegs\d13	
	3801406084	d14			\reclusion\dialegs\d14	
	3801406085	d15			\reclusion\dialegs\d15	
	3801406087	d17			\reclusion\dialegs\d17	
	3801406088	d18			\reclusion\dialegs\d18	
	3924709630	despues_de_matar			\reclusion\dialegs\despues_de_matar	
	3935774185	c16			\reclusion\dialegs\c16	
	3935774189	c12			\reclusion\dialegs\c12	
	3935774190	c11			\reclusion\dialegs\c11	
	4012403806	camaras_chispazos			\reclusion\foleys\camaras_chispazos	
	4022197025	al_intentar_bajar			\reclusion\dialegs\al_intentar_bajar	
	4255308924	abajo_en_hall_1			\reclusion\dialegs\abajo_en_hall_1	
	4255308927	abajo_en_hall_2			\reclusion\dialegs\abajo_en_hall_2	

Switch Group	ID	Name			Wwise Object Path	Notes
	2187720622	musica_nivel_1			\Default Work Unit\musica_nivel_1	

Switch	ID	Name	Switch Group			Notes
	544496509	calma	musica_nivel_1			
	997692211	ordinador	musica_nivel_1			
	1560169506	boss	musica_nivel_1			
	1853303301	c1	musica_nivel_1			
	1853303302	c2	musica_nivel_1			
	2460183230	fuig	musica_nivel_1			
	2749728541	compte	musica_nivel_1			
	3311862193	extra	musica_nivel_1			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	876016977	grito_6	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\6_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\gritos_dolor_lola\grito_6		106764
	879432027	3W	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\3W_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c11\3W		1534528
	883634297	21ADLO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\21ADLO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\al_intentar_bajar\21ADLO		593472
	900751072	passos1	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\passos1_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\Foleys\passos_caminar\passos1		53464
	901150434	TE TENEMOS 4	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\TE TENEMOS 4_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\te_tenemos_guardias\TE TENEMOS 4		115782
	914574868	19ADLO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\19ADLO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c121\19ADLO		488512
	924958496	alcatrazalbertsencer	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\alcatrazalbertsencer_4B8CC0C5.wem		\Actor-Mixer Hierarchy\reclusion\musica\musica_nivel_3\alcatrazalbertsencer		25344368
	934114347	Drone_on	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\Drone_on_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\Foleys\drone_on\Drone_on		366136
	945860780	11WA	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\11WA_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\d14\11WA		85184
	952345030	GUARDIA HALL 2	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\GUARDIA HALL 2_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\abajo_en_hall_2\GUARDIA HALL 2		1469188
	960541829	Alcatraz_Nivel 1_M2_bucle	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\Alcatraz_Nivel 1_M2_bucle_4B8CC0C5.wem		\Actor-Mixer Hierarchy\reclusion\musica\musica_nivel_1\compte\Alcatraz_Nivel 1_M2_bucle		13824064
	961513002	grito_1	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\1_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\gritos_dolor_lola\grito_1		100064
	962803394	26ADLO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\26ADLO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\sala_boss\26ADLO		127296
	964219743	avistamiento_1	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\avistamiento_1_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\avistamientos_guardias\avistamiento_1		109996
	965580599	B1	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\B1_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\boss\B1		1005508
	973699189	Alcatraz_Nivel 1_M3	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\Alcatraz_Nivel 1_M3_4B8CC0C5.wem		\Interactive Music Hierarchy\Default Work Unit\musica_test\fuig_playlist\Alcatraz_Nivel 1_M3\Alcatraz_Nivel 1_M3		2822592
	985087689	chispazos1	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\chispazos1_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\Foleys\camaras_chispazos\chispazos1		86064
	1005005398	12ADW	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\12ADW_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\c12\12ADW		144704
	1013299048	GUARDIA ABUELO	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\GUARDIA ABUELO_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\guardia_1_abuelo\GUARDIA ABUELO		922594
	1024159736	GUARDIA HALL 3	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\GUARDIA HALL 3_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\sala_vis_a_vis_1\GUARDIA HALL 3		3281244
	1045103315	GUARDIAS COVERSACION 1	C:\Users\christian\Downloads\wwise promoteo compres\promoteo\.cache\Windows\SFX\GUARDIAS COVERSACION 1_9E69E797.wem		\Actor-Mixer Hierarchy\reclusion\dialegs\sala_guardias_cocina\GUARDIAS COVERSACION 1		1354878

